Időszak,Város,Lakásár (EUR/m²),Bérleti díj (EUR/hó),Jövedelem (EUR/hó),Lakás típusa,Munkanélküliségi ráta (%)
2019 Q3,Târgu Mureș,1476.44,419.52,862.36,Felújított lakás,4.54
2019 Q3,Târgu Mureș,1372.87,453.82,752.44,Új lakás,2.11
2019 Q3,Târgu Mureș,1562.32,478.8,880.28,Használt lakás,4.52
2019 Q3,Târgu Mureș,1420.15,468.4,820.99,Felújított lakás,5.74
2019 Q3,Târgu Mureș,1444.64,428.38,727.07,Használt lakás,4.64
2019 Q3,Baia Mare,1264.21,466.04,805.27,Felújított lakás,4.69
2019 Q3,Baia Mare,1466.59,496.32,822.32,Felújított lakás,3.49
2019 Q3,Baia Mare,1379.3,399.81,803.08,Új lakás,3.1
2019 Q3,Baia Mare,1580.01,487.92,717.26,Új lakás,3.91
2019 Q3,Baia Mare,1451.99,470.36,866.56,Használt lakás,2.41
2019 Q3,Satu Mare,1411.82,424.36,685.96,Felújított lakás,3.61
2019 Q3,Satu Mare,1501.33,423.85,677.32,Új lakás,6.97
2019 Q3,Satu Mare,1481.94,439.47,704.12,Felújított lakás,4.36
2019 Q3,Satu Mare,1430.29,359.46,705.78,Új lakás,4.89
2019 Q3,Satu Mare,1683.28,449.69,836.18,Használt lakás,3.94
2019 Q3,Botoșani,1439.61,478.64,869.77,Új lakás,5.4
2019 Q3,Botoșani,1322.04,432.32,786.65,Használt lakás,3.84
2019 Q3,Botoșani,1496.54,467.82,830.17,Használt lakás,5.79
2019 Q3,Botoșani,1410.47,380.44,791.49,Használt lakás,5.98
2019 Q3,Botoșani,1392.76,462.47,811.74,Új lakás,4.29
2019 Q3,Pitești,1450.83,398.06,633.1,Felújított lakás,2.99
2019 Q3,Pitești,1403.16,478.9,763.81,Használt lakás,3.58
2019 Q3,Pitești,1343.08,461.27,851.5,Használt lakás,5.16
2019 Q3,Pitești,1522.74,375.98,748.9,Felújított lakás,6.05
2019 Q3,Pitești,1584.63,373.5,766.66,Használt lakás,4.46
2019 Q3,Craiova,1358.54,342.63,775.93,Használt lakás,3.31
2019 Q3,Craiova,1355.94,420.81,761.98,Felújított lakás,4.09
2019 Q3,Craiova,1343.92,426.19,664.55,Felújított lakás,4.41
2019 Q3,Craiova,1107.25,423.42,825.15,Felújított lakás,3.04
2019 Q3,Craiova,1535.97,481.23,571.53,Felújított lakás,3.95
2019 Q3,Reșița,1104.91,430.27,769.57,Használt lakás,2.0
2019 Q3,Reșița,1680.98,446.44,719.06,Felújított lakás,5.57
2019 Q3,Reșița,1234.53,385.83,632.03,Használt lakás,5.9
2019 Q3,Reșița,1489.88,461.38,788.06,Használt lakás,4.67
2019 Q3,Reșița,1459.37,445.84,776.46,Használt lakás,3.49
2019 Q3,Slatina,1444.41,445.94,776.63,Használt lakás,2.62
2019 Q3,Slatina,1288.6,478.31,751.58,Új lakás,4.68
2019 Q3,Slatina,1318.95,376.07,719.38,Használt lakás,3.88
2019 Q3,Slatina,1370.18,486.76,780.77,Használt lakás,5.95
2019 Q3,Slatina,1498.53,338.5,833.36,Használt lakás,2.59
2019 Q4,București,1477.66,404.01,898.56,Használt lakás,5.54
2019 Q4,București,1360.98,429.91,784.68,Használt lakás,4.96
2019 Q4,București,1453.5,394.0,726.95,Felújított lakás,4.1
2019 Q4,București,1598.13,452.11,723.6,Új lakás,4.75
2019 Q4,București,1403.56,470.62,921.62,Új lakás,3.74
2019 Q4,Cluj-Napoca,1546.19,405.18,763.26,Használt lakás,4.13
2019 Q4,Cluj-Napoca,1426.76,533.52,751.6,Felújított lakás,4.69
2019 Q4,Cluj-Napoca,1218.39,452.28,838.52,Használt lakás,3.57
2019 Q4,Cluj-Napoca,1148.77,433.45,771.03,Használt lakás,4.82
2019 Q4,Cluj-Napoca,1691.31,419.8,718.62,Új lakás,2.93
2019 Q4,Timișoara,1473.77,454.17,737.26,Új lakás,4.88
2019 Q4,Timișoara,1505.85,436.73,715.86,Új lakás,3.62
2019 Q4,Timișoara,1158.43,444.43,771.58,Felújított lakás,4.29
2019 Q4,Timișoara,1510.52,450.43,763.38,Használt lakás,4.15
2019 Q4,Timișoara,1281.48,411.65,773.03,Felújított lakás,3.36
2019 Q4,Iași,1553.22,408.65,782.98,Használt lakás,4.22
2019 Q4,Iași,1539.55,471.03,811.64,Használt lakás,2.0
2019 Q4,Iași,1593.3,496.09,741.07,Új lakás,4.34
2019 Q4,Iași,1343.1,357.06,725.68,Használt lakás,3.56
2019 Q4,Iași,1407.42,396.64,725.99,Új lakás,4.09
2019 Q4,Brașov,1357.57,456.74,810.9,Használt lakás,6.48
2019 Q4,Brașov,1585.08,444.72,732.78,Felújított lakás,4.39
2019 Q4,Brașov,1489.19,414.47,817.02,Új lakás,2.7
2019 Q4,Brașov,1420.67,457.23,752.74,Felújított lakás,3.89
2019 Q4,Brașov,1433.47,401.58,840.43,Használt lakás,3.08
2019 Q4,Constanța,1488.18,451.55,713.08,Használt lakás,4.17
2019 Q4,Constanța,1340.84,490.64,701.67,Felújított lakás,3.45
2019 Q4,Constanța,1303.09,380.69,865.47,Használt lakás,4.64
2019 Q4,Constanța,1466.84,408.74,824.46,Új lakás,3.28
2019 Q4,Constanța,1545.24,400.1,731.33,Felújított lakás,4.86
2019 Q4,Sibiu,1553.66,458.9,707.02,Új lakás,3.65
2019 Q4,Sibiu,1468.83,401.03,852.26,Felújított lakás,2.0
2019 Q4,Sibiu,1356.55,414.62,599.36,Felújított lakás,2.7
2019 Q4,Sibiu,1525.03,436.21,864.39,Új lakás,5.65
2019 Q4,Sibiu,1501.97,447.53,773.96,Új lakás,2.0
2019 Q4,Oradea,1282.65,439.03,806.96,Használt lakás,4.39
2019 Q4,Oradea,1342.9,472.5,858.95,Új lakás,5.04
2019 Q4,Oradea,1568.75,412.63,834.56,Használt lakás,4.25
2019 Q4,Oradea,1511.39,449.62,762.71,Új lakás,3.24
2019 Q4,Oradea,1440.14,474.47,743.51,Használt lakás,4.99
2019 Q4,Galați,1538.45,423.04,853.33,Felújított lakás,3.74
2019 Q4,Galați,1631.15,452.37,769.05,Új lakás,3.21
2019 Q4,Galați,1439.41,426.85,694.5,Új lakás,3.88
2019 Q4,Galați,1353.54,458.44,848.38,Új lakás,2.87
2019 Q4,Galați,1655.48,429.86,711.5,Használt lakás,4.86
2019 Q4,Ploiești,1396.43,431.73,745.74,Használt lakás,3.28
2019 Q4,Ploiești,1536.88,423.55,683.8,Használt lakás,4.65
2019 Q4,Ploiești,1305.33,388.87,841.56,Használt lakás,2.9
2019 Q4,Ploiești,1172.03,459.91,751.77,Felújított lakás,3.88
2019 Q4,Ploiești,1412.26,444.27,724.84,Használt lakás,5.58
2019 Q4,Arad,1272.85,452.79,808.53,Felújított lakás,3.34
2019 Q4,Arad,1327.15,475.69,710.55,Használt lakás,3.49
2019 Q4,Arad,1556.48,436.39,662.17,Új lakás,5.85
2019 Q4,Arad,1386.4,418.89,785.35,Új lakás,4.73
2019 Q4,Arad,1685.33,368.6,819.56,Használt lakás,4.84
2019 Q4,Bacău,1433.54,466.49,826.06,Használt lakás,2.72
2019 Q4,Bacău,1659.97,372.65,701.88,Használt lakás,3.84
2019 Q4,Bacău,1680.99,422.67,768.08,Felújított lakás,5.53
2019 Q4,Bacău,1413.96,387.86,744.97,Használt lakás,5.47
2019 Q4,Bacău,1458.5,512.23,814.28,Használt lakás,3.46
2019 Q4,Târgu Mureș,1456.13,400.87,729.89,Felújított lakás,8.58
2019 Q4,Târgu Mureș,1572.23,469.44,732.61,Új lakás,5.67
2019 Q4,Târgu Mureș,1581.93,510.26,879.99,Felújított lakás,2.62
2019 Q4,Târgu Mureș,1316.82,394.85,713.36,Használt lakás,4.42
2019 Q4,Târgu Mureș,1381.98,517.9,884.28,Új lakás,4.09
2019 Q4,Baia Mare,1684.64,494.53,742.96,Felújított lakás,2.09
2019 Q4,Baia Mare,1423.84,409.22,782.39,Felújított lakás,4.19
2019 Q4,Baia Mare,1457.56,455.95,697.25,Használt lakás,4.51
2019 Q4,Baia Mare,1397.25,443.0,827.44,Használt lakás,2.88
2019 Q4,Baia Mare,1416.24,430.26,739.14,Új lakás,5.0
2019 Q4,Satu Mare,1363.55,412.78,727.4,Új lakás,5.19
2019 Q4,Satu Mare,1390.91,453.4,888.54,Használt lakás,4.03
2019 Q4,Satu Mare,1583.45,501.85,831.63,Használt lakás,4.08
2019 Q4,Satu Mare,1527.05,383.5,723.2,Felújított lakás,3.5
2019 Q4,Satu Mare,1718.87,402.5,720.35,Új lakás,3.06
2019 Q4,Botoșani,1517.18,440.7,835.21,Új lakás,4.77
2019 Q4,Botoșani,1284.35,402.71,851.92,Felújított lakás,3.9
2019 Q4,Botoșani,1592.51,429.01,711.94,Használt lakás,3.8
2019 Q4,Botoșani,1333.83,412.38,782.06,Használt lakás,4.61
2019 Q4,Botoșani,1259.18,434.31,734.8,Felújított lakás,3.45
2019 Q4,Pitești,1465.92,412.98,852.93,Felújított lakás,5.29
2019 Q4,Pitești,1591.82,415.2,712.25,Új lakás,4.18
2019 Q4,Pitești,1431.96,410.65,699.46,Felújított lakás,4.06
2019 Q4,Pitești,1401.51,462.53,809.91,Új lakás,5.2
2019 Q4,Pitești,1298.88,451.04,726.35,Új lakás,2.88
2019 Q4,Craiova,1398.57,477.75,747.66,Felújított lakás,5.67
2019 Q4,Craiova,1515.87,419.24,839.6,Felújított lakás,4.55
2019 Q4,Craiova,1338.09,509.35,785.57,Új lakás,4.12
2019 Q4,Craiova,1347.34,482.18,801.04,Új lakás,4.73
2019 Q4,Craiova,1389.1,468.36,824.71,Új lakás,3.43
2019 Q4,Reșița,1279.96,458.25,675.6,Új lakás,4.25
2019 Q4,Reșița,1396.33,483.75,746.43,Felújított lakás,5.21
2019 Q4,Reșița,1388.29,475.0,893.62,Felújított lakás,3.03
2019 Q4,Reșița,1485.04,544.95,774.0,Új lakás,4.16
2019 Q4,Reșița,1544.62,436.64,667.57,Használt lakás,5.23
2019 Q4,Slatina,1209.65,418.33,842.45,Használt lakás,3.74
2019 Q4,Slatina,1366.76,470.17,718.93,Felújított lakás,2.88
2019 Q4,Slatina,1482.94,427.68,695.38,Használt lakás,4.74
2019 Q4,Slatina,1505.74,420.61,752.52,Használt lakás,4.57
2019 Q4,Slatina,1592.84,423.69,809.28,Használt lakás,4.67
2020 Q1,București,1605.52,451.57,745.26,Felújított lakás,3.54
2020 Q1,București,1541.14,522.74,770.96,Új lakás,4.8
2020 Q1,București,1460.63,454.42,890.92,Új lakás,4.76
2020 Q1,București,1351.04,427.1,875.37,Használt lakás,4.14
2020 Q1,București,1362.14,417.24,842.21,Új lakás,4.99
2020 Q1,Cluj-Napoca,1502.14,549.01,849.45,Használt lakás,3.76
2020 Q1,Cluj-Napoca,1402.12,411.0,820.13,Új lakás,3.51
2020 Q1,Cluj-Napoca,1700.85,508.65,837.98,Felújított lakás,2.82
2020 Q1,Cluj-Napoca,1419.33,500.23,766.22,Használt lakás,5.12
2020 Q1,Cluj-Napoca,1556.95,452.07,757.83,Új lakás,3.91
2020 Q1,Timișoara,1522.76,491.3,746.86,Használt lakás,3.74
2020 Q1,Timișoara,1505.38,476.51,745.49,Felújított lakás,2.68
2020 Q1,Timișoara,1580.88,389.28,877.1,Felújított lakás,3.84
2020 Q1,Timișoara,1314.3,430.78,822.75,Felújított lakás,3.47
2020 Q1,Timișoara,1502.4,479.6,787.87,Felújított lakás,3.06
2020 Q1,Iași,1464.12,506.59,901.1,Felújított lakás,2.0
2020 Q1,Iași,1630.92,460.01,855.44,Használt lakás,3.45
2020 Q1,Iași,1287.81,473.38,743.54,Használt lakás,2.61
2020 Q1,Iași,1341.79,474.04,808.37,Felújított lakás,4.78
2020 Q1,Iași,1580.29,433.16,795.77,Felújított lakás,3.49
2020 Q1,Brașov,1474.76,411.31,823.43,Új lakás,5.08
2020 Q1,Brașov,1402.01,501.25,806.81,Felújított lakás,4.24
2020 Q1,Brașov,1296.07,377.71,808.65,Új lakás,4.79
2020 Q1,Brașov,1419.43,516.8,844.1,Felújított lakás,3.09
2020 Q1,Brașov,1503.7,549.08,725.45,Új lakás,4.53
2020 Q1,Constanța,1461.27,478.28,876.04,Felújított lakás,3.61
2020 Q1,Constanța,1634.27,538.85,803.98,Felújított lakás,4.78
2020 Q1,Constanța,1429.15,450.77,789.4,Használt lakás,4.8
2020 Q1,Constanța,1644.56,445.61,892.02,Új lakás,5.53
2020 Q1,Constanța,1601.62,429.36,763.29,Új lakás,3.19
2020 Q1,Sibiu,1613.9,401.53,840.61,Használt lakás,2.92
2020 Q1,Sibiu,1598.83,450.69,880.02,Új lakás,5.14
2020 Q1,Sibiu,1672.21,508.43,808.62,Használt lakás,2.84
2020 Q1,Sibiu,1373.7,366.53,734.98,Felújított lakás,4.07
2020 Q1,Sibiu,1432.84,442.79,829.56,Új lakás,3.7
2020 Q1,Oradea,1365.38,447.87,746.09,Új lakás,3.73
2020 Q1,Oradea,1661.13,439.18,906.26,Felújított lakás,5.43
2020 Q1,Oradea,1430.48,405.56,796.85,Új lakás,5.15
2020 Q1,Oradea,1441.18,486.32,872.51,Használt lakás,3.23
2020 Q1,Oradea,1418.87,478.51,809.11,Használt lakás,3.31
2020 Q1,Galați,1457.74,447.18,706.11,Felújított lakás,4.77
2020 Q1,Galați,1442.56,338.65,798.57,Új lakás,3.26
2020 Q1,Galați,1702.66,426.58,734.14,Új lakás,4.51
2020 Q1,Galați,1420.75,418.82,830.57,Felújított lakás,2.96
2020 Q1,Galați,1325.13,519.04,834.77,Új lakás,3.74
2020 Q1,Ploiești,1499.58,470.23,858.4,Felújított lakás,3.24
2020 Q1,Ploiești,1543.94,429.73,788.66,Felújított lakás,4.16
2020 Q1,Ploiești,1499.2,479.42,829.23,Használt lakás,2.49
2020 Q1,Ploiești,1337.06,435.21,909.72,Használt lakás,3.15
2020 Q1,Ploiești,1475.01,428.55,766.76,Felújított lakás,4.18
2020 Q1,Arad,1668.09,468.24,751.79,Használt lakás,6.75
2020 Q1,Arad,1509.43,426.91,884.73,Használt lakás,3.53
2020 Q1,Arad,1699.55,415.17,885.8,Új lakás,4.2
2020 Q1,Arad,1654.93,526.07,732.04,Felújított lakás,5.28
2020 Q1,Arad,1330.93,408.11,751.8,Új lakás,4.5
2020 Q1,Bacău,1503.96,443.31,808.77,Használt lakás,4.59
2020 Q1,Bacău,1580.19,493.77,909.2,Használt lakás,3.98
2020 Q1,Bacău,1437.47,474.54,731.34,Használt lakás,3.32
2020 Q1,Bacău,1619.93,445.03,727.51,Új lakás,2.51
2020 Q1,Bacău,1505.85,495.68,867.71,Használt lakás,4.11
2020 Q1,Târgu Mureș,1741.07,445.81,791.69,Használt lakás,2.0
2020 Q1,Târgu Mureș,1446.32,484.08,893.84,Új lakás,3.17
2020 Q1,Târgu Mureș,1555.47,491.88,800.67,Új lakás,2.0
2020 Q1,Târgu Mureș,1529.67,480.46,743.15,Új lakás,3.75
2020 Q1,Târgu Mureș,1361.34,347.19,861.62,Használt lakás,4.0
2020 Q1,Baia Mare,1691.72,484.29,778.75,Felújított lakás,3.92
2020 Q1,Baia Mare,1567.94,488.68,819.36,Új lakás,5.11
2020 Q1,Baia Mare,1464.4,410.11,796.11,Felújított lakás,4.21
2020 Q1,Baia Mare,1355.82,396.53,826.84,Felújított lakás,3.59
2020 Q1,Baia Mare,1480.1,435.61,891.24,Felújított lakás,5.26
2020 Q1,Satu Mare,1351.52,428.69,851.0,Új lakás,4.6
2020 Q1,Satu Mare,1495.03,404.5,759.05,Felújított lakás,3.48
2020 Q1,Satu Mare,1533.24,518.15,758.79,Új lakás,2.97
2020 Q1,Satu Mare,1486.97,491.27,713.19,Használt lakás,5.45
2020 Q1,Satu Mare,1479.36,420.63,703.99,Új lakás,4.71
2020 Q1,Botoșani,1479.46,456.83,745.95,Új lakás,3.68
2020 Q1,Botoșani,1441.61,445.98,759.83,Használt lakás,2.47
2020 Q1,Botoșani,1827.42,395.46,810.89,Használt lakás,2.23
2020 Q1,Botoșani,1260.35,453.91,810.46,Új lakás,5.26
2020 Q1,Botoșani,1547.95,444.01,743.02,Felújított lakás,5.5
2020 Q1,Pitești,1611.46,400.15,802.28,Új lakás,4.14
2020 Q1,Pitești,1458.52,480.87,849.9,Használt lakás,3.81
2020 Q1,Pitești,1466.3,509.96,855.97,Használt lakás,4.07
2020 Q1,Pitești,1304.49,463.76,841.89,Felújított lakás,2.0
2020 Q1,Pitești,1530.22,433.33,786.75,Új lakás,3.09
2020 Q1,Craiova,1482.22,505.68,773.22,Felújított lakás,4.97
2020 Q1,Craiova,1403.24,480.35,800.1,Új lakás,4.35
2020 Q1,Craiova,1500.86,475.67,645.94,Felújított lakás,2.58
2020 Q1,Craiova,1550.05,368.26,768.17,Használt lakás,3.95
2020 Q1,Craiova,1400.62,422.34,816.29,Új lakás,5.01
2020 Q1,Reșița,1384.99,427.0,756.12,Használt lakás,2.0
2020 Q1,Reșița,1517.01,487.39,861.0,Új lakás,3.13
2020 Q1,Reșița,1349.8,450.86,849.76,Felújított lakás,4.15
2020 Q1,Reșița,1534.72,495.67,755.65,Felújított lakás,3.78
2020 Q1,Reșița,1696.15,442.13,723.96,Felújított lakás,3.33
2020 Q1,Slatina,1387.42,464.29,746.24,Használt lakás,4.27
2020 Q1,Slatina,1411.67,365.06,818.4,Felújított lakás,4.15
2020 Q1,Slatina,1562.13,423.08,753.23,Használt lakás,4.4
2020 Q1,Slatina,1682.28,450.45,825.48,Új lakás,3.68
2020 Q1,Slatina,1314.76,488.7,854.5,Felújított lakás,4.71
2020 Q2,București,1478.17,473.88,853.63,Felújított lakás,5.62
2020 Q2,București,1618.62,452.55,721.5,Új lakás,4.16
2020 Q2,București,1530.79,478.36,881.23,Használt lakás,3.9
2020 Q2,București,1752.12,379.63,825.16,Új lakás,3.2
2020 Q2,București,1271.13,441.93,712.57,Használt lakás,3.84
2020 Q2,Cluj-Napoca,1504.17,494.74,709.54,Új lakás,4.91
2020 Q2,Cluj-Napoca,1511.77,491.15,774.09,Használt lakás,2.67
2020 Q2,Cluj-Napoca,1353.9,398.33,828.67,Felújított lakás,5.48
2020 Q2,Cluj-Napoca,1432.21,475.17,708.59,Használt lakás,4.18
2020 Q2,Cluj-Napoca,1580.23,392.08,787.77,Új lakás,4.72
2020 Q2,Timișoara,1147.95,503.42,821.22,Felújított lakás,4.72
2020 Q2,Timișoara,1450.47,381.09,832.04,Felújított lakás,3.92
2020 Q2,Timișoara,1503.85,493.5,845.72,Használt lakás,5.92
2020 Q2,Timișoara,1518.46,422.35,788.69,Új lakás,4.42
2020 Q2,Timișoara,1621.9,391.32,800.51,Új lakás,5.61
2020 Q2,Iași,1471.17,487.24,829.59,Felújított lakás,4.96
2020 Q2,Iași,1402.83,417.78,801.22,Használt lakás,2.47
2020 Q2,Iași,1467.63,460.12,907.08,Felújított lakás,4.4
2020 Q2,Iași,1575.03,496.58,742.12,Új lakás,3.83
2020 Q2,Iași,1791.05,446.84,866.99,Használt lakás,4.96
2020 Q2,Brașov,1322.63,462.42,808.8,Új lakás,4.33
2020 Q2,Brașov,1409.51,405.32,771.44,Használt lakás,3.9
2020 Q2,Brașov,1642.2,522.69,883.8,Új lakás,4.86
2020 Q2,Brașov,1379.48,433.64,812.6,Új lakás,3.37
2020 Q2,Brașov,1569.26,478.82,832.18,Új lakás,5.03
2020 Q2,Constanța,1391.45,487.31,758.26,Használt lakás,3.06
2020 Q2,Constanța,1563.85,498.63,829.28,Felújított lakás,4.02
2020 Q2,Constanța,1537.22,455.46,732.44,Felújított lakás,2.76
2020 Q2,Constanța,1490.54,453.19,800.68,Felújított lakás,4.68
2020 Q2,Constanța,1474.14,472.52,791.32,Új lakás,5.82
2020 Q2,Sibiu,1509.69,543.63,821.12,Felújított lakás,3.79
2020 Q2,Sibiu,1392.07,392.28,740.51,Használt lakás,3.12
2020 Q2,Sibiu,1547.38,428.95,811.22,Új lakás,5.28
2020 Q2,Sibiu,1489.46,533.17,729.45,Felújított lakás,3.85
2020 Q2,Sibiu,1435.28,487.46,665.61,Felújított lakás,2.56
2020 Q2,Oradea,1487.12,512.06,813.55,Felújított lakás,2.65
2020 Q2,Oradea,1356.34,516.92,762.73,Felújított lakás,3.06
2020 Q2,Oradea,1677.28,490.44,876.44,Felújított lakás,3.05
2020 Q2,Oradea,1316.99,455.33,820.11,Felújított lakás,4.36
2020 Q2,Oradea,1677.38,380.65,851.58,Használt lakás,2.9
2020 Q2,Galați,1602.69,431.0,751.16,Új lakás,3.39
2020 Q2,Galați,1326.53,451.62,753.64,Használt lakás,4.79
2020 Q2,Galați,1576.81,517.53,821.98,Új lakás,4.52
2020 Q2,Galați,1668.01,424.89,710.7,Használt lakás,4.2
2020 Q2,Galați,1329.28,548.16,887.33,Használt lakás,6.16
2020 Q2,Ploiești,1507.49,472.02,772.43,Használt lakás,4.88
2020 Q2,Ploiești,1354.13,348.28,752.56,Új lakás,2.54
2020 Q2,Ploiești,1677.35,522.63,715.82,Használt lakás,5.29
2020 Q2,Ploiești,1614.17,387.21,776.58,Új lakás,3.42
2020 Q2,Ploiești,1589.76,400.85,794.07,Új lakás,3.31
2020 Q2,Arad,1556.8,441.33,767.89,Új lakás,3.79
2020 Q2,Arad,1744.33,433.32,737.54,Használt lakás,4.58
2020 Q2,Arad,1482.78,393.39,933.89,Használt lakás,3.65
2020 Q2,Arad,1454.66,456.39,903.81,Felújított lakás,2.32
2020 Q2,Arad,1533.12,533.49,807.72,Felújított lakás,2.76
2020 Q2,Bacău,1425.79,458.28,879.85,Használt lakás,3.66
2020 Q2,Bacău,1599.2,392.59,713.38,Felújított lakás,3.52
2020 Q2,Bacău,1672.56,452.75,817.39,Használt lakás,4.28
2020 Q2,Bacău,1633.1,425.59,841.3,Új lakás,3.17
2020 Q2,Bacău,1737.99,417.98,747.06,Új lakás,4.55
2020 Q2,Târgu Mureș,1509.57,463.07,813.64,Új lakás,2.91
2020 Q2,Târgu Mureș,1693.6,485.74,881.54,Felújított lakás,3.47
2020 Q2,Târgu Mureș,1549.98,457.89,867.68,Új lakás,5.16
2020 Q2,Târgu Mureș,1523.17,389.28,906.78,Használt lakás,4.56
2020 Q2,Târgu Mureș,1426.99,466.26,709.33,Felújított lakás,5.06
2020 Q2,Baia Mare,1323.45,441.17,814.67,Használt lakás,5.04
2020 Q2,Baia Mare,1512.79,475.4,798.31,Felújított lakás,3.97
2020 Q2,Baia Mare,1510.26,442.44,698.81,Új lakás,3.23
2020 Q2,Baia Mare,1529.37,440.04,790.65,Használt lakás,3.68
2020 Q2,Baia Mare,1396.37,430.28,781.59,Felújított lakás,4.01
2020 Q2,Satu Mare,1547.21,442.78,738.22,Új lakás,2.6
2020 Q2,Satu Mare,1811.69,404.81,768.88,Új lakás,4.52
2020 Q2,Satu Mare,1543.3,470.83,773.44,Felújított lakás,4.24
2020 Q2,Satu Mare,1507.36,437.51,814.72,Új lakás,5.06
2020 Q2,Satu Mare,1497.34,449.38,864.09,Használt lakás,4.96
2020 Q2,Botoșani,1690.07,379.75,854.31,Használt lakás,4.6
2020 Q2,Botoșani,1393.72,460.06,863.07,Felújított lakás,3.17
2020 Q2,Botoșani,1553.11,484.85,735.74,Új lakás,3.86
2020 Q2,Botoșani,1536.12,418.15,747.25,Használt lakás,3.86
2020 Q2,Botoșani,1596.2,475.75,748.32,Használt lakás,4.65
2020 Q2,Pitești,1399.69,385.59,777.97,Felújított lakás,5.12
2020 Q2,Pitești,1578.72,449.94,775.0,Felújított lakás,3.61
2020 Q2,Pitești,1513.05,407.26,779.11,Felújított lakás,3.78
2020 Q2,Pitești,1337.87,416.46,824.63,Új lakás,4.01
2020 Q2,Pitești,1462.95,413.54,894.61,Használt lakás,3.16
2020 Q2,Craiova,1530.19,430.49,802.18,Új lakás,4.46
2020 Q2,Craiova,1335.57,449.74,871.44,Új lakás,5.76
2020 Q2,Craiova,1484.4,451.67,932.68,Felújított lakás,5.13
2020 Q2,Craiova,1425.93,425.24,857.39,Felújított lakás,2.99
2020 Q2,Craiova,1630.53,463.37,831.06,Használt lakás,3.74
2020 Q2,Reșița,1424.42,508.48,785.2,Felújított lakás,3.59
2020 Q2,Reșița,1490.38,457.72,738.15,Használt lakás,3.44
2020 Q2,Reșița,1425.84,483.81,746.84,Felújított lakás,2.24
2020 Q2,Reșița,1263.95,391.18,881.69,Használt lakás,4.02
2020 Q2,Reșița,1560.15,471.46,803.37,Felújított lakás,3.93
2020 Q2,Slatina,1625.34,455.84,883.95,Új lakás,4.62
2020 Q2,Slatina,1425.86,430.11,756.35,Új lakás,5.22
2020 Q2,Slatina,1451.39,418.06,819.19,Felújított lakás,3.9
2020 Q2,Slatina,1535.35,525.59,854.78,Használt lakás,4.03
2020 Q2,Slatina,1330.99,430.0,842.66,Új lakás,2.83
2020 Q3,București,1756.92,450.58,802.93,Felújított lakás,3.33
2020 Q3,București,1559.61,403.68,929.89,Felújított lakás,5.32
2020 Q3,București,1618.12,394.38,812.32,Használt lakás,5.21
2020 Q3,București,1571.17,409.92,760.99,Használt lakás,3.55
2020 Q3,București,1427.59,511.15,684.74,Használt lakás,4.66
2020 Q3,Cluj-Napoca,1344.92,411.55,679.42,Használt lakás,3.45
2020 Q3,Cluj-Napoca,1681.29,460.59,728.1,Használt lakás,5.02
2020 Q3,Cluj-Napoca,1647.76,454.16,922.08,Felújított lakás,4.82
2020 Q3,Cluj-Napoca,1581.92,417.86,837.64,Felújított lakás,4.22
2020 Q3,Cluj-Napoca,1562.38,422.62,807.69,Felújított lakás,3.18
2020 Q3,Timișoara,1242.34,489.93,709.86,Új lakás,4.11
2020 Q3,Timișoara,1539.96,463.06,783.02,Új lakás,4.27
2020 Q3,Timișoara,1556.52,479.4,904.01,Felújított lakás,4.23
2020 Q3,Timișoara,1507.69,413.73,826.16,Használt lakás,4.67
2020 Q3,Timișoara,1476.92,471.78,782.45,Felújított lakás,4.67
2020 Q3,Iași,1609.51,485.95,807.07,Használt lakás,2.96
2020 Q3,Iași,1426.57,473.81,946.93,Használt lakás,3.66
2020 Q3,Iași,1554.7,427.76,741.56,Új lakás,3.32
2020 Q3,Iași,1250.1,504.14,666.19,Felújított lakás,3.74
2020 Q3,Iași,1358.62,414.62,882.59,Új lakás,4.2
2020 Q3,Brașov,1384.15,426.42,754.07,Új lakás,3.96
2020 Q3,Brașov,1520.75,525.82,685.02,Felújított lakás,3.97
2020 Q3,Brașov,1462.13,487.86,821.29,Új lakás,4.59
2020 Q3,Brașov,1541.41,412.72,872.68,Új lakás,4.8
2020 Q3,Brașov,1609.86,500.56,825.06,Használt lakás,5.48
2020 Q3,Constanța,1545.32,441.24,799.6,Használt lakás,3.98
2020 Q3,Constanța,1437.67,515.28,817.78,Felújított lakás,4.09
2020 Q3,Constanța,1546.59,569.19,732.1,Használt lakás,3.15
2020 Q3,Constanța,1334.33,440.7,814.73,Használt lakás,3.53
2020 Q3,Constanța,1435.23,455.7,769.87,Felújított lakás,4.31
2020 Q3,Sibiu,1633.71,477.08,852.86,Új lakás,5.09
2020 Q3,Sibiu,1533.94,443.65,753.66,Használt lakás,3.61
2020 Q3,Sibiu,1437.16,479.27,820.81,Új lakás,4.7
2020 Q3,Sibiu,1360.76,507.27,774.38,Új lakás,2.9
